a0141614,2141614,141614 (2002 JV15),141614, ,19.138, , , , , , , , , ,0.83944, ,JPL 59,2456400.5,56400,20130418,J2000,0.536110327,1.623827422,0.753276772,7.174214507,200.7749456,127.196725,68.03589839,2.494378071,0.47631501,2456257.662,20121126.16,755.8023424,2.069274038,0.0391179,15.22351314,4.14,3.74E-08,1.09E-08,5.64E-08,1.41E-05,7.64E-05,7.43E-05,1.81E-05,1.67E-08,4.78E-09,3.66E-05,7.58E-06,APO,Otto Matic,2432,04/26/2002,12/22/2008,287, , ,0,0.55932
a0141851,2141851,141851 (2002 PM6),141851, ,17.644, , , , , , , , , ,0.50047, ,JPL 75,2456400.5,56400,20130418,J2000,0.850016453,1.198066346,0.17969024,19.18321923,304.1659128,224.366819,93.99488721,2.216442452,0.751593076,2456275.439,20121213.94,478.9825923,1.311382867,0.0375743,14.62279033,4.821,6.17E-08,7.68E-09,7.47E-08,1.80E-05,2.48E-05,2.09E-05,2.53E-05,1.42E-08,7.22E-09,3.26E-05,4.60E-06,APO,Otto Matic,4417,09/20/2000,10/24/2012,467, , ,0,0.58623
a0143404,2143404,143404 (2003 BD44),143404, ,16.652, , , , , , , , , ,0.50862, ,JPL 81,2456400.5,56400,20130418,J2000,0.6054489,1.968395359,0.776632554,2.66307262,181.596945,88.89457857,182.7167926,3.160158163,0.356890983,2456897.243,20140827.74,1008.711391,2.761701277,0.0178068,6.929872356,3.621,6.99E-08,1.57E-08,1.38E-07,1.00E-05,0.0001331,0.00013344,1.27E-05,2.52E-08,4.27E-09,4.08E-05,1.21E-05,APO,Otto Matic,11610,02/28/1981,12/12/2012,302, , ,0,0.60119
a0143487,2143487,143487 (2003 CR20),143487, ,18.563, , , , , , , , , ,0.43068, ,JPL 58,2456400.5,56400,20130418,J2000,0.731681671,2.122600474,0.569532613,4.989915693,177.6829118,88.18380765,73.55533214,3.675668335,0.318714402,2456169.712,20120830.21,1129.537912,3.09250626,0.000632395,0.246109162,3.319,3.18E-08,1.11E-08,6.61E-08,1.04E-05,4.78E-05,4.80E-05,7.37E-06,1.93E-08,2.50E-09,2.27E-05,8.88E-06,APO,Otto Matic,13542,10/06/1975,11/02/2012,289, , ,0,0.54324
a0143649,2143649,143649 (2003 QQ47),143649, ,17.299, , , , , , , , , ,0.52913, ,JPL 57,2456400.5,56400,20130418,J2000,0.186987966,1.085290222,0.882354011,62.10046863,1.003089832,104.9852025,113.104608,1.288226433,0.871736516,2456270.754,20121209.25,412.9688196,1.130647008,0.00252245,0.981661867,5.214,9.81E-08,3.73E-09,1.07E-07,2.78E-05,8.39E-06,2.82E-05,2.54E-05,4.43E-09,4.49E-09,2.91E-05,2.13E-06,APO,Otto Matic,3324,08/24/2003,09/29/2012,287, , ,0,0.55022
a0143651,2143651,143651 (2003 QO104),143651, ,15.967, , , , ,114.4, , , , ,0.61438, ,JPL 194,2456400.5,56400,20130418,J2000,0.525251583,2.134309075,1.013259855,11.61843861,58.26733943,183.5051238,88.75053483,3.255358295,0.31609535,2456119.729,20120711.23,1138.896854,3.118129648,0.00233642,0.909264571,3.506,1.51E-08,1.03E-08,3.29E-08,3.06E-06,7.37E-06,9.64E-06,3.40E-06,1.57E-08,2.29E-09,8.96E-06,8.25E-06,APO,Otto Matic,11269,07/10/1981,05/17/2012,815,3,3,0,0.4912
a0143992,2143992,143992 (2004 AF),143992, ,15.945, , , , , , , , , ,0.50315, ,JPL 68,2456400.5,56400,20130418,J2000,0.55323745,1.971065594,0.88059829,27.16157043,315.7643258,57.8416751,149.5574155,3.061532897,0.356165999,2455980.591,20120223.09,1010.764645,2.767322779,0.0339852,13.22602028,3.552,1.89E-07,4.09E-08,3.68E-07,1.49E-05,1.81E-05,2.58E-05,4.29E-05,6.35E-08,1.11E-08,0.00010748,3.14E-05,APO,Otto Matic,10252,01/21/1985,02/15/2013,393, , ,0,0.5683
a0144332,2144332,144332 (2004 DV24),144332, ,16.403, , , , , , , , , ,0.5477, ,JPL 91,2456400.5,56400,20130418,J2000,0.289485089,1.422626096,1.010797054,55.89212063,171.1543775,186.3416097,287.2509684,1.834455139,0.580855248,2456525.745,20130821.24,619.7757556,1.69685354,0.00638361,2.484309504,4.219,1.65E-07,1.45E-08,2.39E-07,1.90E-05,8.03E-06,2.95E-05,4.08E-05,1.87E-08,8.90E-09,7.05E-05,9.50E-06,APO,Otto Matic,21256,04/24/1955,07/04/2013,388, , ,0,0.66803
a0144898,2144898,144898 (2004 VD17),144898, ,18.845, , , , ,1.99, , , , ,0.39186, ,JPL 147,2456400.5,56400,20130418,J2000,0.58879571,1.507859592,0.620038332,4.223399105,224.1811838,90.74931715,230.7132102,2.395680851,0.532307665,2456643.38,20131216.88,676.3006133,1.851610166,0.00165137,0.642663663,4.319,3.23E-08,5.26E-08,6.59E-08,4.97E-06,2.16E-05,2.19E-05,8.77E-05,8.35E-08,2.78E-08,0.00017753,3.54E-05,APO,Otto Matic,2513,02/16/2002,01/03/2009,930, , ,0,0.47164
a0144900,2144900,144900 (2004 VG64),144900, ,18.195, , , , , , , , , ,0.47053, ,JPL 70,2456400.5,56400,20130418,J2000,0.655578903,0.968228622,0.333478364,36.26757719,208.8970521,43.89732479,5.213005484,1.60297888,1.034515969,2456395.461,20130412.96,347.9888284,0.952741488,0.028159,10.95863803,5.899,2.20E-07,2.19E-08,2.18E-07,1.91E-05,2.42E-06,1.59E-05,9.02E-05,3.62E-08,3.51E-08,8.70E-05,1.18E-05,ATE,Otto Matic,2935,11/13/2004,11/26/2012,315,4,2,0,0.49387
a0152560,2152560,152560 (1991 BN),152560, ,18.943, , , , , , , ,Q, ,0.61648, ,JPL 62,2456400.5,56400,20130418,J2000,0.397946802,1.443729379,0.86920189,3.44579584,268.9520723,80.79219902,29.64905651,2.018256869,0.568166185,2456348.316,20130224.82,633.6174339,1.73474999,0.0207427,8.072436559,4.569,3.58E-08,6.14E-09,5.39E-08,6.30E-06,6.83E-05,6.90E-05,1.72E-05,8.59E-09,3.63E-09,2.99E-05,4.04E-06,APO,Otto Matic,7707,01/19/1991,02/25/2012,317,1,2,0,0.5808
a0152561,2152561,152561 (1991 RB),152561, ,19.015, , , , , , , , , ,0.40741, ,JPL 24,2456400.5,56400,20130418,J2000,0.485710119,1.454431264,0.747999282,19.58509562,359.3989799,68.84582992,79.95798099,2.160863245,0.561906779,2456258.202,20121126.7,640.6756659,1.754074376,0.0388243,15.10925283,4.448,9.46E-08,5.51E-09,1.37E-07,2.97E-05,3.00E-05,3.69E-05,3.29E-05,8.19E-09,3.20E-09,5.79E-05,3.64E-06,APO,Otto Matic,13022,08/19/1977,04/14/2013,69, , ,0,0.76239
a0152637,2152637,152637 (1997 NC1),152637, ,18.241, , , , , , , , , ,1.0252, ,JPL 21,2456400.5,56400,20130418,J2000,0.208283565,0.865488763,0.685221678,16.71783671,96.55369016,16.63753839,11.90964272,1.045755848,1.224085979,2456390.771,20130408.27,294.0969884,0.805193671,0.0175084,6.813744028,6.776,2.10E-07,7.82E-09,1.86E-07,4.78E-05,4.01E-05,9.25E-05,0.00012497,9.44E-09,1.66E-08,0.0001021,3.98E-06,ATE,Otto Matic,5856,07/05/1997,07/17/2013,142, , ,0,0.63227
a0152664,2152664,152664 (1998 FW4),152664, ,19.57, , , , , , , , , ,0.46913, ,JPL 50,2456400.5,56400,20130418,J2000,0.722239608,2.513934646,0.698271472,3.471095082,357.810968,80.94254031,309.6371575,4.329597821,0.247270951,2456604.175,20131107.67,1455.892812,3.986017282,0.00738958,2.875802849,3.03,1.65E-08,6.67E-09,4.13E-08,1.14E-05,1.83E-05,1.88E-05,1.17E-06,1.15E-08,9.84E-10,5.52E-06,5.79E-06,APO,Otto Matic,5875,03/09/1994,04/09/2010,297,6,2,0,0.41406
a0152671,2152671,152671 (1998 HL3),152671, ,19.921, , , , , , , , , ,0.60152, ,JPL 42,2456400.5,56400,20130418,J2000,0.365934844,1.128644438,0.715634112,2.678731543,163.7198326,188.097566,74.72825816,1.541654765,0.821993447,2456309.589,20130117.09,437.9596959,1.199068298,0.0453911,17.66485439,5.476,1.33E-07,6.14E-09,1.47E-07,8.54E-06,0.00018585,0.00018875,3.80E-05,8.38E-09,6.71E-09,4.64E-05,3.57E-06,APO,Otto Matic,5017,04/21/1998,01/15/2012,182, , ,0,0.59895
a0152680,2152680,152680 (1998 KJ9),152680, ,19.425, , , , , , , , , ,0.74196, ,JPL 26,2456400.5,56400,20130418,J2000,0.639661125,1.4477217,0.521670409,10.93381056,98.70017029,259.9359567,160.502216,2.373772991,0.565817594,2456116.836,20120708.34,636.2474474,1.741950575,0.0054161,2.107783637,4.39,3.80E-08,5.10E-09,5.56E-08,1.28E-05,3.15E-05,3.04E-05,1.95E-05,8.37E-09,2.99E-09,3.30E-05,3.37E-06,APO,Otto Matic,7706,01/01/1990,02/06/2011,192, , ,0,0.53817
a0152685,2152685,152685 (1998 MZ),152685, ,19.336, , , , , , , , , ,0.69721, ,JPL 78,2456400.5,56400,20130418,J2000,0.57306001,1.346977945,0.575078751,0.145728713,120.6075392,40.88023603,220.3211771,2.118877139,0.630468433,2456622.048,20131125.55,571.0040043,1.563323763,0.00155097,0.603590995,4.697,9.04E-08,9.71E-09,1.25E-07,4.78E-06,0.0020426,0.0020433,3.45E-05,1.53E-08,6.82E-09,5.66E-05,6.18E-06,APO,Otto Matic,4852,06/18/1998,09/30/2011,262, , ,0,0.67637
a0152754,2152754,152754 (1999 GS6),152754, ,19.4, , , , , , , , , ,0.76573, ,JPL 42,2456400.5,56400,20130418,J2000,0.49745423,1.190914346,0.598488967,2.020912182,314.567721,134.8398583,338.7441572,1.783339725,0.758373735,2456428.528,20130516.03,474.6999843,1.299657726,0.0188176,7.323245392,5.199,2.53E-08,2.04E-09,3.04E-08,4.31E-06,0.00010309,0.00010753,1.92E-05,3.05E-09,1.95E-09,2.53E-05,1.22E-06,APO,Otto Matic,4785,04/15/1999,05/21/2012,249, , ,0,0.55513
a0152770,2152770,152770 (1999 RR28),152770, ,18.324, , , , , , , , , ,0.43158, ,JPL 74,2456400.5,56400,20130418,J2000,0.653703902,1.87863895,0.650565338,7.134162418,178.4430737,284.2894354,64.11762954,3.106712562,0.382771056,2456232.991,20121101.49,940.5099849,2.574976002,0.01563,6.0827271,3.672,2.08E-08,1.26E-08,3.76E-08,1.00E-05,1.73E-05,1.37E-05,1.27E-05,2.09E-08,3.85E-09,3.15E-05,9.47E-06,APO,Otto Matic,9547,04/20/1987,06/09/2013,453,6,1,0,0.52027
a0152828,2152828,152828 (1999 VT25),152828, ,20.878, , , , , , , , , ,0.87052, ,JPL 24,2456400.5,56400,20130418,J2000,0.523063164,1.161718239,0.554066221,5.148466275,222.0396006,319.1164929,189.06007,1.769370257,0.787141595,2456617.665,20131121.17,457.3510056,1.252158811,0.0480932,18.71643064,5.281,1.28E-07,5.76E-09,1.47E-07,1.93E-05,8.42E-05,9.34E-05,2.60E-05,8.78E-09,5.86E-09,3.41E-05,3.40E-06,APO,Otto Matic,4276,11/12/1999,07/28/2011,77, , ,0,0.59316
a0152978,2152978,152978 (2000 GJ147),152978, ,19.343, , , , , , , ,S:, ,0.62058, ,JPL 62,2456400.5,56400,20130418,J2000,0.23661114,1.162090585,0.887127006,25.0095701,57.90426296,240.7684908,69.87244549,1.437054163,0.786763312,2456311.69,20130119.19,457.570904,1.25276086,0.0254773,9.915000841,5.31,8.09E-08,4.80E-09,9.12E-08,2.16E-05,1.12E-05,2.02E-05,3.42E-05,5.93E-09,4.87E-09,4.29E-05,2.83E-06,APO,Otto Matic,3887,04/13/2000,12/04/2010,219, , ,0,0.64231
a0153002,2153002,153002 (2000 JG5),153002, ,18.027, , , , ,6.0562, , ,S:, ,1.0825, ,JPL 46,2456400.5,56400,20130418,J2000,0.795794248,1.340688983,0.273776402,31.47184605,213.189737,233.3251892,160.6529008,2.407601564,0.634909774,2456147.467,20120807.97,567.009699,1.552387951,0.0278008,10.81923734,4.405,1.55E-07,4.27E-08,2.11E-07,4.18E-05,7.10E-05,3.42E-05,0.00018195,7.68E-08,3.04E-08,0.00027494,2.71E-05,APO,Otto Matic,4823,05/02/2000,07/16/2013,286, , ,1,0.64794
a0153201,2153201,153201 (2000 WO107),153201, ,19.158, , , , , , , ,X, ,0.94666, ,JPL 63,2456400.5,56400,20130418,J2000,0.780707356,0.911440392,0.199872173,7.776152743,69.29528514,213.6603366,141.4588683,1.62300861,1.132691568,2456275.613,20121214.11,317.8270327,0.870162992,0.0031474,1.224873658,6.227,8.33E-08,5.83E-09,7.66E-08,1.27E-05,2.11E-05,2.20E-05,4.43E-05,1.04E-08,1.09E-08,3.80E-05,3.05E-06,ATE,Otto Matic,3699,11/29/2000,01/15/2011,291, , ,0,0.56566
a0153220,2153220,153220 (2000 YN29),153220, ,17.473, , , , , , , , , ,0.50657, ,JPL 46,2456400.5,56400,20130418,J2000,0.6758905,2.523107177,0.817763007,5.876850235,67.90792231,138.0986009,340.3927683,4.228451347,0.24592378,2456480.229,20130706.73,1463.868195,4.007852691,0.0294756,11.47101925,3.083,2.08E-07,1.38E-07,5.67E-07,5.21E-05,0.00013472,0.00014135,2.25E-05,2.32E-07,2.02E-08,9.40E-05,0.00012022,APO,Otto Matic,5786,06/08/1997,04/11/2013,129, , ,0,0.63556
a0153311,2153311,153311 (2001 MG1),153311, ,17.046, , , , , , , , , ,0.70173, ,JPL 55,2456400.5,56400,20130418,J2000,0.642922717,2.505675552,0.894719817,28.39920712,142.4176688,218.469829,337.9116019,4.116631287,0.248494523,2456489.389,20130715.89,1448.724085,3.966390375,0.0304789,11.86147351,3.012,1.16E-07,2.24E-08,2.91E-07,6.11E-05,6.99E-05,6.74E-05,1.56E-05,3.68E-08,3.33E-09,6.40E-05,1.94E-05,APO,Otto Matic,7286,07/01/1989,06/12/2009,149, , ,0,0.58671
a0153591,2153591,153591 (2001 SN263),153591, ,16.898, ,2, , ,3.423, , , , ,0.50621, ,JPL 102,2456400.5,56400,20130418,J2000,0.478427099,1.986617965,1.036166094,6.685623357,325.8454594,172.816656,305.5135744,2.937069835,0.351991792,2456555.295,20130919.79,1022.751122,2.800139964,0.0499803,19.45083335,3.697,1.63E-08,4.68E-08,2.26E-08,2.86E-06,6.61E-06,9.84E-06,2.33E-05,6.92E-08,1.24E-08,7.16E-05,3.61E-05,AMO,Otto Matic,7380,09/25/1990,12/09/2010,726,1,0,0,0.43365
a0153814,2153814,153814 (2001 WN5),153814, ,18.225, , , , , , , , , ,0.52383, ,JPL 85,2456400.5,56400,20130418,J2000,0.46685994,1.712152276,0.912816968,1.921534567,277.6231247,44.41134031,62.24851309,2.511487585,0.439937004,2456259.006,20121127.51,818.298977,2.240380498,0.00164666,0.640830672,4.053,2.48E-08,8.72E-09,4.21E-08,2.78E-06,0.00022196,0.00022181,4.06E-06,1.28E-08,3.36E-09,8.35E-06,6.25E-06,APO,Otto Matic,5883,02/10/1996,03/20/2012,435,2,0,0,0.48085
a0153958,2153958,153958 (2002 AM31),153958, ,18.168, , , , ,2.8174, , , , ,0.63318, ,JPL 95,2456400.5,56400,20130418,J2000,0.451527992,1.703166013,0.934138884,4.644244647,144.4131934,197.8568416,104.5800156,2.472193142,0.443423393,2456164.653,20120825.15,811.8651512,2.222765643,0.0316308,12.30975844,4.073,7.85E-09,7.00E-09,1.29E-08,2.12E-06,1.28E-05,9.86E-06,1.17E-06,1.02E-08,2.73E-09,2.40E-06,5.01E-06,APO,Otto Matic,10851,05/07/1983,01/20/2013,620,7,1,0,0.45667
a0154019,2154019,154019 (2002 CZ9),154019, ,21.879, , , , , , , , , ,0.94041, ,JPL 10,2456400.5,56400,20130418,J2000,0.360404736,1.325708533,0.847916899,4.970487609,142.9112743,80.78587268,72.2352776,1.803500167,0.645701799,2456288.629,20121227.13,557.5329051,1.526441903,0.0253695,9.873048315,4.863,2.30E-07,5.90E-08,2.92E-07,1.86E-05,4.21E-05,7.03E-05,0.00015408,8.03E-08,4.31E-08,0.0002312,3.72E-05,APO,Otto Matic,1269,01/10/2002,07/02/2005,68, , ,1,0.72867
a0154269,2154269,154269 (2002 SM),154269, ,17.855, , , , , , , , , ,0.46482, ,JPL 47,2456400.5,56400,20130418,J2000,0.486599655,1.871230183,0.960690221,14.43491024,10.96193788,217.1771417,123.911382,2.781770145,0.385046565,2456078.691,20120531.19,934.9518556,2.559758674,0.0223536,8.699350512,3.795,1.62E-07,4.35E-08,3.22E-07,1.57E-05,4.39E-05,4.44E-05,3.97E-05,6.46E-08,1.34E-08,9.25E-05,3.26E-05,APO,Otto Matic,3477,09/13/2002,03/21/2012,180, , ,0,0.67926
a0154275,2154275,154275 (2002 SR41),154275, ,20.146, , , , , , , , , ,0.5555, ,JPL 52,2456400.5,56400,20130418,J2000,0.490548722,1.082794317,0.551630948,11.5938667,247.8835361,258.0683005,48.17788549,1.613957686,0.874752358,2456345.424,20130221.92,411.5450465,1.126748929,0.0358129,13.93730629,5.584,3.40E-08,3.82E-09,3.67E-08,7.37E-06,1.42E-05,1.46E-05,1.52E-05,5.70E-09,4.63E-09,1.71E-05,2.18E-06,APO,Otto Matic,3943,09/30/2002,07/17/2013,199,0,1,0,0.71525
a0154276,2154276,154276 (2002 SY50),154276, ,17.563, , , , ,4.823, , , , ,0.60872, ,JPL 70,2456400.5,56400,20130418,J2000,0.689579786,1.705666773,0.529473444,8.747929015,34.33253802,99.38064537,228.0168725,2.881860101,0.442448564,2456698.802,20140210.3,813.6539005,2.227662972,0.00280737,1.092544183,3.87,4.35E-08,1.50E-08,7.34E-08,1.12E-05,1.17E-05,1.35E-05,2.24E-05,2.53E-08,5.83E-09,5.45E-05,1.07E-05,APO,Otto Matic,3327,08/25/2002,10/04/2011,583,5,2,0,0.52819
a0154302,2154302,154302 (2002 UQ3),154302, ,17.621, , , , , , , , , ,0.55545, ,JPL 40,2456400.5,56400,20130418,J2000,0.561681493,1.719379084,0.753635673,28.81634337,222.855662,280.8531582,194.5695202,2.685122495,0.437166239,2456778.915,20140501.42,823.4853661,2.254580058,0.0395088,15.3756397,3.86,9.94E-08,3.66E-09,1.71E-07,2.54E-05,6.51E-06,2.05E-05,1.06E-05,5.71E-09,1.39E-09,2.50E-05,2.63E-06,APO,Otto Matic,3541,10/05/2002,06/15/2012,387, , ,0,0.50309
a0154330,2154330,154330 (2002 VX94),154330, ,18.016, , , , , , , , , ,0.5491, ,JPL 49,2456400.5,56400,20130418,J2000,0.408637154,1.476461763,0.873124631,7.162043876,320.2013014,215.0611315,206.3702232,2.079798895,0.549377372,2456680.143,20140122.64,655.2872728,1.794078776,0.0330726,12.87086374,4.489,8.60E-08,7.02E-09,1.26E-07,7.42E-06,9.23E-05,9.40E-05,1.44E-05,9.89E-09,3.92E-09,2.68E-05,4.67E-06,APO,Otto Matic,9324,11/27/1986,06/07/2012,160, , ,0,0.7739
a0154590,2154590,154590 (2003 MA3),154590, ,21.658, , , , , , , , , ,0.41239, ,JPL 24,2456400.5,56400,20130418,J2000,0.402243799,1.105372394,0.660743203,1.412805171,152.6535091,228.9203831,94.48991466,1.550001584,0.848088458,2456289.085,20121227.58,424.4840223,1.162173915,0.0130505,5.078863085,5.551,6.13E-08,3.50E-09,6.81E-08,6.67E-06,0.00034319,0.00034378,1.03E-05,4.91E-09,4.03E-09,1.19E-05,2.02E-06,APO,Otto Matic,5148,01/29/1998,03/04/2012,88, , ,0,0.51315
a0155338,2155338,155338 (2006 MZ1),155338, ,20.406, , , , , , , , , ,0.26773, ,JPL 22,2456400.5,56400,20130418,J2000,0.482516351,1.568919929,0.81189041,2.079237369,226.7413081,138.4923733,135.3474216,2.325949449,0.501536915,2456130.635,20120722.13,717.7936243,1.965211839,0.0129313,5.032474021,4.278,7.64E-08,3.00E-08,1.20E-07,1.10E-05,0.00050172,0.00050252,3.08E-05,4.45E-08,1.44E-08,5.38E-05,2.06E-05,APO,Otto Matic,1700,06/16/2002,02/10/2007,133, , ,0,0.73205
a0159504,2159504,159504 (2000 WO67),159504, ,16.205, , , , , , , , , ,0.7985, ,JPL 30,2456400.5,56400,20130418,J2000,0.618300794,2.430885404,0.927867028,9.701176541,107.7463814,237.6985621,128.0839033,3.93390378,0.260050292,2455907.965,20111212.46,1384.347612,3.790137198,0.0474356,18.46051245,3.2,1.71E-07,6.59E-08,4.34E-07,1.73E-05,8.05E-05,8.62E-05,3.43E-05,1.07E-07,1.06E-08,0.00012536,5.63E-05,APO,Otto Matic,4108,11/27/2000,02/26/2012,135, , ,0,0.56992
a0159857,2159857,159857 (2004 LJ1),159857, ,15.411, , , , ,2.7247, , , , ,0.59425, ,JPL 134,2456400.5,56400,20130418,J2000,0.592582485,2.264881198,0.922752271,23.04352452,235.8529749,139.6347209,184.33061,3.607010125,0.289158481,2457008.019,20141216.52,1244.992017,3.408602373,0.0194506,7.569590002,3.275,2.86E-08,4.27E-08,5.92E-08,7.65E-06,2.08E-05,2.07E-05,2.65E-05,6.81E-08,8.19E-09,0.00010889,3.52E-05,APO,Otto Matic,6258,02/03/1995,03/23/2012,1125, , ,0,0.46643
a0161989,2161989,161989 Cacus (1978 CA),161989,Cacus,17.108, ,1.9, ,0.09,3.7538,0.91,0.484, ,S,0.5631, ,JPL 127,2456400.5,56400,20130418,J2000,0.214005567,1.123009179,0.882678962,26.05940894,161.2570713,102.1353728,100.3897051,1.363339395,0.828188346,2456279.284,20121217.78,434.6837307,1.190099194,0.015356,5.97609452,5.449,5.29E-08,3.98E-09,5.84E-08,1.26E-05,4.73E-06,1.75E-05,1.24E-05,4.84E-09,4.41E-09,1.46E-05,2.31E-06,APO,Otto Matic,11811,02/08/1978,06/11/2010,976, , ,0,0.65636
a0162000,2162000,162000 (1990 OS),162000, ,19.295, ,0.4, , ,2.536, , , , ,0.5519, ,JPL 74,2456400.5,56400,20130418,J2000,0.462561373,1.678151626,0.901903506,1.095279959,346.6473897,21.41299573,135.9907979,2.454399746,0.453374695,2456100.548,20120622.05,794.0451986,2.173977272,0.00905008,3.522019634,4.107,2.58E-08,3.01E-09,4.38E-08,1.54E-06,0.00019236,0.00019462,5.60E-06,4.40E-09,1.22E-09,1.17E-05,2.14E-06,APO,Otto Matic,5442,07/21/1990,06/14/2005,346,5,4,0,0.52093
a0162039,2162039,162039 (1996 JG),162039, ,19.32, , , , , , , , , ,0.93187, ,JPL 35,2456400.5,56400,20130418,J2000,0.660000812,1.802332463,0.612791575,5.28041617,53.06606994,279.991048,334.7696251,2.991873352,0.407334989,2456462.44,20130618.94,883.7934625,2.419694627,0.0116348,4.527915116,3.768,5.30E-08,6.75E-09,9.34E-08,1.09E-05,2.05E-05,2.76E-05,1.36E-05,1.12E-08,2.29E-09,3.37E-05,4.97E-06,APO,Otto Matic,4579,05/08/1996,11/20/2008,351,3,3,0,0.72895
a0162082,2162082,162082 (1998 HL1),162082, ,18.825, , , , , , , , , ,0.57767, ,JPL 54,2456400.5,56400,20130418,J2000,0.187224825,1.246265171,1.012933393,20.04625189,213.5878794,148.4823049,133.0542298,1.47959695,0.708416041,2456212.681,20121012.18,508.1759574,1.391309945,0.0414104,16.11568537,5.078,9.21E-08,5.24E-09,1.16E-07,1.67E-05,1.89E-05,3.59E-05,2.71E-05,6.22E-09,4.47E-09,3.89E-05,3.21E-06,APO,Otto Matic,5349,04/18/1998,12/09/2012,253, , ,0,0.59361
a0162116,2162116,162116 (1998 SA15),162116, ,19.642, , , , , , , , , ,0.89583, ,JPL 13,2456400.5,56400,20130418,J2000,0.557862398,1.916487519,0.847351196,7.10013436,114.2919824,331.2898455,146.9636393,2.985623841,0.371488249,2456004.892,20120318.39,969.0750666,2.653182934,0.0462371,17.99409221,3.715,1.77E-07,2.78E-08,3.39E-07,4.65E-05,0.00067317,0.00064441,2.05E-05,4.33E-08,8.08E-09,5.63E-05,2.11E-05,APO,Otto Matic,2928,09/21/1998,09/27/2006,44, , ,0,0.6266
a0162120,2162120,162120 (1998 SH36),162120, ,20.491, , , , , , , , , ,0.84968, ,JPL 30,2456400.5,56400,20130418,J2000,0.57093062,1.087933762,0.466799065,2.129855159,217.9823085,278.6986251,231.4674214,1.70906846,0.868561134,2456548.483,20130912.98,414.4785967,1.134780552,0.0120545,4.691249765,5.533,1.40E-07,1.01E-08,1.53E-07,1.02E-05,0.00016926,0.00016869,7.26E-05,1.59E-08,1.21E-08,8.56E-05,5.80E-06,APO,Otto Matic,3265,09/26/1998,09/04/2007,126, , ,0,0.57203
a0162162,2162162,162162 (1999 DB7),162162, ,19.701, , , , , , , , , ,0.8794, ,JPL 25,2456400.5,56400,20130418,J2000,0.194838124,1.205832772,0.970890576,10.84026663,157.6278968,29.86011026,223.9936258,1.440774967,0.744343585,2456583.22,20131017.72,483.6476155,1.324155005,0.0016899,0.657658383,5.243,3.51E-08,4.72E-09,4.01E-08,1.40E-05,1.08E-05,2.60E-05,4.20E-05,5.63E-09,4.37E-09,5.74E-05,2.84E-06,APO,Otto Matic,4592,02/26/1999,09/23/2011,170, , ,0,0.63275
a0162173,2162173,162173 (1999 JU3),162173, ,19.173, , , , ,7.627, , ,Cg, ,0.5234, ,JPL 101,2456400.5,56400,20130418,J2000,0.190271819,1.189545601,0.963208596,5.88403532,251.6164348,211.4105759,18.52089276,1.415882606,0.75968304,2456376.12,20130324.62,473.881844,1.29741778,0.000225201,0.087641473,5.308,3.20E-08,3.28E-09,3.80E-08,2.77E-06,4.05E-05,4.50E-05,1.89E-05,3.90E-09,3.14E-09,2.48E-05,1.96E-06,APO,Otto Matic,9567,04/14/1986,06/23/2012,622, , ,0,0.53248
a0162183,2162183,162183 (1999 NB5),162183, ,21.022, , , , , , , , , ,0.7265, ,JPL 43,2456400.5,56400,20130418,J2000,0.534300661,2.07402053,0.96586999,1.423371844,235.977544,122.3815949,196.8645157,3.18217107,0.329977629,2456894.883,20140825.38,1090.98305,2.986948803,0.0134773,5.244960841,3.576,4.94E-08,4.11E-09,1.03E-07,6.00E-06,0.00046694,0.00046659,8.55E-06,6.31E-09,9.82E-10,2.72E-05,3.25E-06,APO,Otto Matic,3461,07/13/1999,01/02/2009,152, , ,0,0.60078
a0162361,2162361,162361 (2000 AF6),162361, ,19.989, , , , , , , , , ,0.61944, ,JPL 65,2456400.5,56400,20130418,J2000,0.411465788,0.877963719,0.516711685,2.696599135,110.7953984,200.1114072,192.6477198,1.239215753,1.198089383,2456540.183,20130904.68,300.478416,0.822665068,0.0235974,9.183400158,6.675,6.96E-08,4.54E-09,6.06E-08,4.73E-06,5.97E-05,7.27E-05,3.72E-05,6.40E-09,9.29E-09,3.05E-05,2.33E-06,ATE,Otto Matic,6970,01/15/1991,02/14/2010,250, , ,0,0.55081
a0162416,2162416,162416 (2000 EH26),162416, ,21.472, , , , ,24, , , , ,0.77343, ,JPL 41,2456400.5,56400,20130418,J2000,0.478663707,1.853420949,0.966255607,0.398173274,215.3204844,19.04292137,44.2156918,2.740586292,0.390609654,2456287.303,20121225.8,921.6362078,2.523302417,0.0010755,0.418552335,3.855,7.47E-09,1.23E-08,1.39E-08,8.50E-06,0.00090778,0.00090747,2.08E-05,1.82E-08,3.89E-09,5.22E-05,9.17E-06,APO,Otto Matic,1944,03/04/2000,06/30/2005,62,2,4,0,0.53493
a0162421,2162421,162421 (2000 ET70),162421, ,18, , , , ,8.947, , , , ,0.5625, ,JPL 87,2456400.5,56400,20130418,J2000,0.12363604,0.946597242,0.829563708,22.32328677,331.165865,46.09018735,217.0932071,1.063630776,1.0701785,2456534.035,20130829.54,336.3924803,0.920992417,0.0296795,11.55037102,6.28,5.85E-08,9.65E-10,5.51E-08,1.24E-06,9.26E-07,1.05E-05,1.95E-05,1.08E-09,1.64E-09,1.83E-05,5.14E-07,ATE,Otto Matic,13203,02/18/1977,04/13/2013,353,18,0,0,0.40396
